"segment_area_id","start_time","flow_type","volume"
1412,"2021-02-01","mixed","0"
1412,"2021-09-01","mixed","35"
1412,"2021-10-01","mixed","63"
1416,"2019-06-01","mixed","292"
1416,"2019-07-01","mixed","206"
1416,"2019-08-01","mixed","357"
1416,"2019-09-01","mixed","338"
1416,"2019-11-01","mixed","243"
1416,"2019-12-01","mixed","196"
1416,"2020-01-01","mixed","413"
1416,"2020-02-01","mixed","338"
1416,"2020-04-01","mixed","167"
1416,"2020-05-01","mixed","621"
1416,"2020-06-01","mixed","595"
1416,"2020-07-01","mixed","427"
1416,"2020-08-01","mixed","470"
1416,"2020-09-01","mixed","505"
1416,"2020-10-01","mixed","92"
1416,"2020-11-01","mixed","19"
1416,"2020-12-01","mixed","0"
1416,"2021-01-01","mixed","1"
1416,"2021-02-01","mixed","0"
1416,"2021-03-01","mixed","1356"
1416,"2021-04-01","mixed","244"
1416,"2021-05-01","mixed","239"
1416,"2021-06-01","mixed","192"
1416,"2021-07-01","mixed","1827"
1416,"2021-08-01","mixed","140"
1416,"2021-09-01","mixed","121"
1416,"2021-10-01","mixed","0"
1416,"2021-11-01","mixed","0"
1416,"2021-12-01","mixed","39"
1416,"2022-01-01","mixed","26"
1416,"2022-02-01","mixed","81"
1416,"2022-03-01","mixed","48"
1416,"2022-04-01","mixed","59"
1416,"2022-07-01","mixed","61"
1416,"2022-08-01","mixed","159"
1416,"2022-09-01","mixed","165"
1416,"2022-10-01","mixed","102"
1416,"2023-02-01","mixed","3"
1416,"2023-03-01","mixed","4"
1421,"2019-06-01","bike","940"
1421,"2019-07-01","bike","891"
1421,"2019-08-01","bike","893"
1421,"2019-09-01","bike","969"
1421,"2019-10-01","bike","714"
1421,"2019-11-01","bike","381"
1421,"2019-12-01","bike","252"
1421,"2020-01-01","bike","355"
1421,"2020-02-01","bike","315"
1421,"2020-03-01","bike","873"
1421,"2020-04-01","bike","1064"
1421,"2020-05-01","bike","1516"
1421,"2020-06-01","bike","1650"
1421,"2020-07-01","bike","1390"
1421,"2020-08-01","bike","1405"
1421,"2020-09-01","bike","1354"
1421,"2020-10-01","bike","953"
1421,"2020-11-01","bike","793"
1421,"2020-12-01","bike","414"
1421,"2021-01-01","bike","379"
1421,"2021-02-01","bike","210"
1421,"2021-03-01","bike","719"
1421,"2021-04-01","bike","897"
1421,"2021-05-01","bike","1001"
1421,"2021-06-01","bike","1100"
1421,"2021-07-01","bike","1059"
1421,"2021-08-01","bike","867"
1421,"2021-09-01","bike","1069"
1421,"2021-10-01","bike","860"
1421,"2021-11-01","bike","523"
1421,"2021-12-01","bike","438"
1421,"2022-01-01","bike","127"
1421,"2022-02-01","bike","344"
1421,"2022-03-01","bike","468"
1421,"2022-04-01","bike","621"
1421,"2022-05-01","bike","694"
1421,"2022-06-01","bike","1039"
1421,"2022-07-01","bike","885"
1421,"2022-08-01","bike","952"
1421,"2022-09-01","bike","904"
1421,"2022-10-01","bike","588"
1422,"2019-01-01","ped","134"
1422,"2019-04-01","ped","619"
1422,"2019-05-01","ped","1132"
1422,"2019-06-01","ped","1108"
1422,"2019-07-01","ped","699"
1422,"2019-08-01","ped","715"
1422,"2019-09-01","ped","672"
1422,"2019-10-01","ped","617"
1422,"2019-11-01","ped","469"
1422,"2019-12-01","ped","344"
1422,"2020-01-01","ped","463"
1422,"2020-02-01","ped","463"
1422,"2020-03-01","ped","943"
1422,"2020-04-01","ped","1135"
1422,"2020-05-01","ped","1306"
1422,"2020-06-01","ped","1303"
1422,"2020-07-01","ped","1009"
1422,"2020-08-01","ped","1004"
1422,"2020-09-01","ped","1022"
1422,"2020-10-01","ped","1031"
1422,"2020-11-01","ped","840"
1422,"2020-12-01","ped","662"
1422,"2021-01-01","ped","681"
1422,"2021-02-01","ped","660"
1422,"2021-03-01","ped","814"
1422,"2021-04-01","ped","936"
1422,"2021-05-01","ped","1022"
1422,"2021-06-01","ped","978"
1422,"2021-07-01","ped","963"
1422,"2021-08-01","ped","878"
1422,"2021-09-01","ped","1049"
1422,"2021-10-01","ped","926"
1422,"2021-11-01","ped","675"
1422,"2021-12-01","ped","629"
1422,"2022-01-01","ped","483"
1422,"2022-02-01","ped","635"
1422,"2022-03-01","ped","766"
1422,"2022-04-01","ped","763"
1422,"2022-05-01","ped","906"
1422,"2022-06-01","ped","918"
1422,"2022-07-01","ped","909"
1422,"2022-08-01","ped","800"
1422,"2022-09-01","ped","844"
1422,"2022-10-01","ped","756"
1436,"2020-05-01","mixed","1892"
1436,"2020-06-01","mixed","1756"
1436,"2020-07-01","mixed","1214"
1436,"2020-09-01","mixed","1648"
1436,"2020-10-01","mixed","1344"
1436,"2020-11-01","mixed","1119"
1436,"2020-12-01","mixed","642"
1436,"2021-01-01","mixed","636"
1436,"2021-02-01","mixed","424"
1436,"2021-03-01","mixed","1052"
1436,"2021-04-01","mixed","1276"
1436,"2021-05-01","mixed","1288"
1436,"2021-06-01","mixed","1217"
1436,"2021-07-01","mixed","1080"
1436,"2021-08-01","mixed","929"
1436,"2021-09-01","mixed","1359"
1436,"2021-10-01","mixed","1129"
1436,"2021-11-01","mixed","738"
1436,"2021-12-01","mixed","607"
1436,"2022-01-01","mixed","286"
1436,"2022-02-01","mixed","590"
1436,"2022-03-01","mixed","797"
1436,"2022-04-01","mixed","822"
1436,"2022-09-01","mixed","121"
1436,"2022-10-01","mixed","53"
1436,"2023-02-01","mixed","3"
1436,"2023-03-01","mixed","2"
1669,"2019-08-01","bike","204"
1669,"2019-09-01","bike","204"
1669,"2019-10-01","bike","134"
1669,"2019-12-01","bike","39"
1669,"2020-01-01","bike","56"
1669,"2023-06-01","ped","13958"
1670,"2019-01-01","ped","49"
1670,"2019-01-01","bike","61"
1670,"2019-02-01","bike","62"
1670,"2019-02-01","ped","53"
1670,"2019-03-01","ped","66"
1670,"2019-03-01","bike","108"
1670,"2019-04-01","ped","97"
1670,"2019-04-01","bike","211"
1670,"2019-05-01","bike","247"
1670,"2019-05-01","ped","109"
1670,"2019-06-01","ped","117"
1670,"2019-06-01","bike","297"
1670,"2019-07-01","ped","120"
1670,"2019-07-01","bike","288"
1670,"2019-08-01","ped","106"
1670,"2019-08-01","bike","287"
1670,"2019-09-01","ped","110"
1670,"2019-09-01","bike","278"
1670,"2019-10-01","bike","187"
1670,"2019-10-01","ped","94"
1670,"2019-11-01","ped","58"
1670,"2019-11-01","bike","102"
1670,"2019-12-01","bike","52"
1670,"2019-12-01","ped","41"
1670,"2020-01-01","ped","63"
1670,"2020-01-01","bike","82"
1670,"2020-09-01","ped","231"
1670,"2020-09-01","bike","536"
1670,"2020-10-01","bike","460"
1670,"2020-10-01","ped","220"
1670,"2020-11-01","ped","164"
1670,"2020-11-01","bike","383"
1670,"2020-12-01","ped","116"
1670,"2020-12-01","bike","169"
1670,"2022-01-01","ped","63"
1670,"2022-01-01","bike","37"
1670,"2022-02-01","bike","140"
1670,"2022-02-01","ped","127"
1670,"2022-03-01","ped","149"
1670,"2022-03-01","bike","202"
1670,"2022-04-01","ped","169"
1670,"2022-04-01","bike","286"
1670,"2022-05-01","bike","308"
1670,"2022-05-01","ped","171"
1670,"2022-06-01","ped","180"
1670,"2022-06-01","bike","419"
1670,"2022-07-01","bike","383"
1670,"2022-07-01","ped","150"
1670,"2022-08-01","bike","366"
1670,"2022-08-01","ped","1018"
1670,"2022-09-01","ped","1411"
1670,"2022-09-01","bike","353"
1670,"2022-10-01","bike","229"
1670,"2022-10-01","ped","2950"
1670,"2022-11-01","bike","189"
1670,"2022-11-01","ped","160"
1670,"2022-12-01","bike","92"
1670,"2023-01-01","bike","125"
1670,"2023-02-01","bike","91"
1670,"2023-06-01","ped","0"
1670,"2023-06-01","bike","0"
1671,"2019-01-01","bike","71"
1671,"2019-01-01","ped","51"
1671,"2019-02-01","ped","55"
1671,"2019-02-01","bike","83"
1671,"2019-03-01","ped","65"
1671,"2019-03-01","bike","152"
1671,"2019-04-01","bike","293"
1671,"2019-04-01","ped","100"
1671,"2019-05-01","ped","137"
1671,"2019-05-01","bike","342"
1671,"2019-06-01","bike","411"
1671,"2019-06-01","ped","125"
1671,"2019-07-01","bike","397"
1671,"2019-07-01","ped","91"
1671,"2019-08-01","bike","405"
1671,"2019-08-01","ped","89"
1671,"2019-09-01","ped","110"
1671,"2019-09-01","bike","403"
1671,"2019-10-01","bike","267"
1671,"2019-10-01","ped","118"
1671,"2019-11-01","ped","62"
1671,"2019-11-01","bike","157"
1671,"2019-12-01","ped","38"
1671,"2019-12-01","bike","75"
1671,"2020-01-01","bike","118"
1671,"2020-01-01","ped","63"
1671,"2020-02-01","ped","71"
1671,"2020-02-01","bike","114"
1671,"2020-03-01","ped","156"
1671,"2020-03-01","bike","366"
1671,"2020-04-01","bike","624"
1671,"2020-04-01","ped","242"
1671,"2020-09-01","ped","184"
1671,"2020-09-01","bike","664"
1671,"2020-10-01","bike","568"
1671,"2020-10-01","ped","160"
1671,"2020-11-01","ped","119"
1671,"2020-11-01","bike","492"
1671,"2020-12-01","ped","96"
1671,"2020-12-01","bike","221"
1672,"2019-01-01","bike","57"
1672,"2019-01-01","ped","39"
1672,"2019-02-01","bike","64"
1672,"2019-02-01","ped","47"
1672,"2019-03-01","ped","66"
1672,"2019-03-01","bike","109"
1672,"2019-04-01","ped","97"
1672,"2019-04-01","bike","211"
1672,"2019-05-01","ped","104"
1672,"2019-05-01","bike","258"
1672,"2019-06-01","bike","311"
1672,"2019-06-01","ped","97"
1672,"2019-07-01","bike","312"
1672,"2019-07-01","ped","96"
1672,"2019-08-01","ped","78"
1672,"2019-08-01","bike","309"
1672,"2019-09-01","bike","298"
1672,"2019-09-01","ped","86"
1672,"2019-10-01","bike","185"
1672,"2019-10-01","ped","71"
1672,"2019-11-01","ped","55"
1672,"2019-11-01","bike","104"
1672,"2019-12-01","bike","52"
1672,"2019-12-01","ped","35"
1672,"2020-01-01","ped","48"
1672,"2020-01-01","bike","83"
1672,"2020-02-01","ped","50"
1672,"2020-02-01","bike","78"
1672,"2020-03-01","bike","270"
1672,"2020-03-01","ped","99"
1672,"2020-04-01","bike","439"
1672,"2020-04-01","ped","180"
1672,"2020-05-01","ped","202"
1672,"2020-05-01","bike","512"
1672,"2022-01-01","ped","37"
1672,"2022-01-01","bike","33"
1672,"2022-02-01","bike","131"
1672,"2022-02-01","ped","63"
1672,"2022-03-01","ped","95"
1672,"2022-03-01","bike","208"
1672,"2022-04-01","ped","110"
1672,"2022-04-01","bike","273"
1672,"2022-05-01","bike","294"
1672,"2022-05-01","ped","105"
